Active conda environment: HINT_env             * /home/skpritch/miniconda3/envs/HINT_env
Starting train.py with arguments: base_name=all, lambda=0.7, d=0.0
Protocol embedding file found.
| Uniform Initialization
| Uniform Initialization
| Uniform Initialization
| Uniform Initialization
Epoch 1/10
loss_teacher: 0.48940256237983704
loss_student: 0.6957247257232666
loss_teacher_BCE: 0.6793074011802673
cosine_similarity: 0.13671807944774628
cosine_penalty: 0.0003493846161291003
loss_teacher: 0.47562000155448914
loss_student: 0.701640248298645
loss_teacher_BCE: 0.66189044713974
cosine_similarity: 0.03349132090806961
cosine_penalty: 1.2581404007505625e-06
loss_teacher: 0.4633236825466156
loss_student: 0.6810827851295471
loss_teacher_BCE: 0.6726041436195374
cosine_similarity: 0.048021987080574036
cosine_penalty: 5.318148851074511e-06
loss_teacher: 0.4708245098590851
loss_student: 0.6421173810958862
loss_teacher_BCE: 0.6784302592277527
cosine_similarity: 0.06087004020810127
cosine_penalty: 1.3728224075748585e-05
loss_teacher: 0.4749052822589874
loss_student: 0.6793211102485657
loss_teacher_BCE: 0.662604570388794
cosine_similarity: 0.0002183951437473297
cosine_penalty: 2.2749502900655224e-15
loss_teacher: 0.46382319927215576
loss_student: 0.6824780106544495
loss_teacher_BCE: 0.6498639583587646
cosine_similarity: 0.006116379052400589
cosine_penalty: 1.3995150593970607e-09
loss_teacher: 0.4549047648906708
loss_student: 0.6442862153053284
loss_teacher_BCE: 0.6497959494590759
cosine_similarity: 0.056642767041921616
cosine_penalty: 1.029385020956397e-05
loss_teacher: 0.45486027002334595
loss_student: 0.6664937734603882
loss_teacher_BCE: 0.6322457194328308
cosine_similarity: 0.03069457784295082
cosine_penalty: 8.876600077201147e-07
loss_teacher: 0.4425722658634186
loss_student: 0.6560974717140198
loss_teacher_BCE: 0.6682922840118408
cosine_similarity: 0.05316848307847977
cosine_penalty: 7.99129338702187e-06
loss_teacher: 0.46780696511268616
loss_student: 0.673662006855011
loss_teacher_BCE: 0.7444690465927124
cosine_similarity: 0.0680989921092987
cosine_penalty: 2.1506153643713333e-05
loss_teacher: 0.5211347341537476
loss_student: 0.7044856548309326
loss_teacher_BCE: 0.6268532872200012
cosine_similarity: 0.0016670916229486465
cosine_penalty: 7.72392219627882e-12
loss_teacher: 0.4387972950935364
loss_student: 0.6394534111022949
loss_teacher_BCE: 0.69565749168396
cosine_similarity: 0.07857660949230194
cosine_penalty: 3.812177601503208e-05
loss_teacher: 0.4869716763496399
loss_student: 0.70557701587677
loss_teacher_BCE: 0.6700015068054199
cosine_similarity: 0.12735876441001892
cosine_penalty: 0.0002630966773722321
loss_teacher: 0.46907997131347656
loss_student: 0.6686739325523376
loss_teacher_BCE: 0.6456199884414673
cosine_similarity: 0.14726097881793976
cosine_penalty: 0.0004702737496700138
loss_teacher: 0.4520750641822815
loss_student: 0.6374291181564331
loss_teacher_BCE: 0.5637996792793274
cosine_similarity: 0.13576218485832214
cosine_penalty: 0.00033971542143262923
loss_teacher: 0.39476168155670166
loss_student: 0.6029214859008789
loss_teacher_BCE: 0.6684854030609131
cosine_similarity: 0.14261533319950104
cosine_penalty: 0.0004136803327128291
loss_teacher: 0.4680638611316681
loss_student: 0.7089560031890869
loss_teacher_BCE: 0.5919897556304932
cosine_similarity: 0.06377170979976654
cosine_penalty: 1.6539113858016208e-05
loss_teacher: 0.4143977761268616
loss_student: 0.5790331363677979
loss_teacher_BCE: 0.6871458888053894
cosine_similarity: 0.07911451905965805
cosine_penalty: 3.917642243322916e-05
loss_teacher: 0.48101386427879333
loss_student: 0.6792206764221191
loss_teacher_BCE: 0.7253636121749878
cosine_similarity: 0.09556432068347931
cosine_penalty: 8.340327622136101e-05
loss_teacher: 0.5077795386314392
loss_student: 0.670300304889679
loss_teacher_BCE: 0.6330746412277222
cosine_similarity: 0.14018574357032776
cosine_penalty: 0.00038620279519818723
loss_teacher: 0.4432681202888489
loss_student: 0.6342888474464417
loss_teacher_BCE: 0.6696692109107971
cosine_similarity: 0.17506380379199982
cosine_penalty: 0.0009392591891810298
loss_teacher: 0.46905022859573364
loss_student: 0.667987048625946
loss_teacher_BCE: 0.635238528251648
cosine_similarity: 0.023564448580145836
cosine_penalty: 3.083394801706163e-07
loss_teacher: 0.4446670413017273
loss_student: 0.6455483436584473
loss_teacher_BCE: 0.577276885509491
cosine_similarity: 0.14520363509655
cosine_penalty: 0.0004445390950422734
loss_teacher: 0.4042271673679352
loss_student: 0.5937392711639404
loss_teacher_BCE: 0.63985675573349
cosine_similarity: 0.05510617047548294
cosine_penalty: 9.221485925081652e-06
loss_teacher: 0.44790250062942505
loss_student: 0.6433457136154175
loss_teacher_BCE: 0.619130551815033
cosine_similarity: 0.008754737675189972
cosine_penalty: 5.874522202020671e-09
loss_teacher: 0.43339139223098755
loss_student: 0.6108490228652954
loss_teacher_BCE: 0.6583841443061829
cosine_similarity: 0.08441770821809769
cosine_penalty: 5.0784856284735724e-05
loss_teacher: 0.46088412404060364
loss_student: 0.704375684261322
loss_teacher_BCE: 0.7518606781959534
cosine_similarity: 0.05054756626486778
cosine_penalty: 6.528313406306552e-06
loss_teacher: 0.5263044238090515
loss_student: 0.762634813785553
loss_teacher_BCE: 0.6131970882415771
cosine_similarity: 0.10317942500114441
cosine_penalty: 0.00011333718430250883
loss_teacher: 0.42927196621894836
loss_student: 0.5933923125267029
loss_teacher_BCE: 0.7939814925193787
cosine_similarity: 0.11195631325244904
cosine_penalty: 0.0001571065658936277
loss_teacher: 0.555834174156189
loss_student: 0.7927122712135315
loss_teacher_BCE: 0.6442752480506897
cosine_similarity: 0.03787115588784218
cosine_penalty: 2.0569998468999984e-06
loss_teacher: 0.45099329948425293
loss_student: 0.6621735095977783
loss_teacher_BCE: 0.6349095702171326
cosine_similarity: 0.03557710349559784
cosine_penalty: 1.6020732118704473e-06
loss_teacher: 0.444437175989151
loss_student: 0.6216304898262024
loss_teacher_BCE: 0.687926173210144
cosine_similarity: 0.08054839819669724
cosine_penalty: 4.2094721720786765e-05
loss_teacher: 0.48156094551086426
loss_student: 0.6933239698410034
loss_teacher_BCE: 0.6111619472503662
cosine_similarity: 0.1310664564371109
cosine_penalty: 0.00029509796877391636
loss_teacher: 0.42790189385414124
loss_student: 0.6187243461608887
loss_teacher_BCE: 0.6512664556503296
cosine_similarity: 0.02643517404794693
cosine_penalty: 4.883472115579934e-07
loss_teacher: 0.4558866620063782
loss_student: 0.6139760613441467
loss_teacher_BCE: 0.7259283661842346
cosine_similarity: 0.13896480202674866
cosine_penalty: 0.0003729230666067451
loss_teacher: 0.5082617402076721
loss_student: 0.699494481086731
loss_teacher_BCE: 0.6324640512466431
cosine_similarity: 0.02087806724011898
cosine_penalty: 1.9000330553353706e-07
loss_teacher: 0.44272488355636597
loss_student: 0.6504767537117004
loss_teacher_BCE: 0.6821746826171875
cosine_similarity: 0.04032895714044571
cosine_penalty: 2.6452576094015967e-06
loss_teacher: 0.4775230884552002
loss_student: 0.7420378923416138
loss_teacher_BCE: 0.6641772389411926
cosine_similarity: 0.012055916711688042
cosine_penalty: 2.1125206473016078e-08
loss_teacher: 0.46492406725883484
loss_student: 0.7168256640434265
loss_teacher_BCE: 0.7264151573181152
cosine_similarity: 0.007137607783079147
cosine_penalty: 2.59543830871678e-09
loss_teacher: 0.5084906220436096
loss_student: 0.7401449084281921
loss_teacher_BCE: 0.6518348455429077
cosine_similarity: 0.0640607476234436
cosine_penalty: 1.6841006072354503e-05
loss_teacher: 0.4562894403934479
loss_student: 0.7027785181999207
loss_teacher_BCE: 0.6724047660827637
cosine_similarity: 0.0070611294358968735
cosine_penalty: 2.485974537336233e-09
loss_teacher: 0.47068333625793457
loss_student: 0.6587046384811401
loss_teacher_BCE: 0.7235410213470459
cosine_similarity: 0.042853690683841705
cosine_penalty: 3.37250753545959e-06
loss_teacher: 0.5064797401428223
loss_student: 0.7054182291030884
loss_teacher_BCE: 0.7199678421020508
cosine_similarity: 0.012629936449229717
cosine_penalty: 2.5445128670753547e-08
loss_teacher: 0.5039774775505066
loss_student: 0.7176264524459839
loss_teacher_BCE: 0.6948625445365906
cosine_similarity: 0.05142470449209213
cosine_penalty: 6.993381703068735e-06
loss_teacher: 0.4864058494567871
loss_student: 0.702472984790802
loss_teacher_BCE: 0.6229261159896851
cosine_similarity: 0.004015414044260979
cosine_penalty: 2.599688520010801e-10
loss_teacher: 0.4360482692718506
loss_student: 0.6307399272918701
loss_teacher_BCE: 0.6498637795448303
cosine_similarity: 0.050722964107990265
cosine_penalty: 6.619397936447058e-06
loss_teacher: 0.4549066424369812
loss_student: 0.6612194776535034
loss_teacher_BCE: 0.6488914489746094
cosine_similarity: 0.040032535791397095
cosine_penalty: 2.5683393687359057e-06
loss_teacher: 0.4542247951030731
loss_student: 0.6696642637252808
loss_teacher_BCE: 0.6828835606575012
cosine_similarity: 0.1033487543463707
cosine_penalty: 0.00011408301361370832
loss_teacher: 0.47805270552635193
loss_student: 0.6429541110992432
loss_teacher_BCE: 0.6780783534049988
cosine_similarity: 0.0017140619456768036
cosine_penalty: 8.631892943478103e-12
loss_teacher: 0.4746548533439636
loss_student: 0.6749770045280457
loss_teacher_BCE: 0.7154347896575928
cosine_similarity: 0.012091182172298431
cosine_penalty: 2.1373471881247497e-08
loss_teacher: 0.5008043646812439
loss_student: 0.7059877514839172
loss_teacher_BCE: 0.6580238342285156
cosine_similarity: 0.09228406846523285
cosine_penalty: 7.252820796566084e-05
loss_teacher: 0.4606384336948395
loss_student: 0.6821350455284119
loss_teacher_BCE: 0.7112784385681152
cosine_similarity: 0.09644529223442078
cosine_penalty: 8.652151882415637e-05
loss_teacher: 0.4979208707809448
loss_student: 0.6922032833099365
loss_teacher_BCE: 0.6306711435317993
cosine_similarity: 0.05960468202829361
cosine_penalty: 1.2621806490642484e-05
loss_teacher: 0.4414735734462738
loss_student: 0.6638189554214478
loss_teacher_BCE: 0.696353018283844
cosine_similarity: 0.08475014567375183
cosine_penalty: 5.1589559006970376e-05
loss_teacher: 0.48746258020401
loss_student: 0.7164876461029053
loss_teacher_BCE: 0.6341601014137268
cosine_similarity: 0.015109049156308174
cosine_penalty: 5.211329678900256e-08
loss_teacher: 0.4439120888710022
loss_student: 0.6554616689682007
loss_teacher_BCE: 0.6981557607650757
cosine_similarity: 0.036173343658447266
cosine_penalty: 1.7122005147029995e-06
loss_teacher: 0.48870953917503357
loss_student: 0.6866886615753174
loss_teacher_BCE: 0.6601409912109375
cosine_similarity: 0.03839942812919617
cosine_penalty: 2.1741975615441334e-06
loss_teacher: 0.4620993435382843
loss_student: 0.6485666036605835
loss_teacher_BCE: 0.675735354423523
cosine_similarity: 0.09559594839811325
cosine_penalty: 8.351373980985954e-05
loss_teacher: 0.47303980588912964
loss_student: 0.6842883825302124
loss_teacher_BCE: 0.7729604244232178
cosine_similarity: 0.0031509362161159515
cosine_penalty: 9.857310800942543e-11
loss_teacher: 0.5410723090171814
loss_student: 0.7742551565170288
loss_teacher_BCE: 0.741255521774292
cosine_similarity: 0.05114896595478058
cosine_penalty: 6.844589734100737e-06
loss_teacher: 0.5188809037208557
loss_student: 0.7100236415863037
loss_teacher_BCE: 0.6569512486457825
cosine_similarity: 0.06906046718358994
cosine_penalty: 2.274668077006936e-05
loss_teacher: 0.45987269282341003
loss_student: 0.6705635190010071
loss_teacher_BCE: 0.6871181726455688
cosine_similarity: 0.02374347299337387
cosine_penalty: 3.1781689813215053e-07
loss_teacher: 0.48098281025886536
loss_student: 0.6816483736038208
loss_teacher_BCE: 0.7022588849067688
cosine_similarity: 0.04229578748345375
cosine_penalty: 3.2002835723687895e-06
loss_teacher: 0.49158215522766113
loss_student: 0.694953203201294
loss_teacher_BCE: 0.6664344668388367
cosine_similarity: 0.03612244874238968
cosine_penalty: 1.7025847682816675e-06
loss_teacher: 0.46650463342666626
loss_student: 0.68709397315979
loss_teacher_BCE: 0.6812585592269897
cosine_similarity: 0.014666076749563217
cosine_penalty: 4.626534533258564e-08
loss_teacher: 0.4768809974193573
loss_student: 0.6593303680419922
loss_teacher_BCE: 0.6886941194534302
cosine_similarity: 0.007195446640253067
cosine_penalty: 2.680593969017764e-09
loss_teacher: 0.4820858836174011
loss_student: 0.6918631196022034
loss_teacher_BCE: 0.6650202870368958
cosine_similarity: 0.06865762174129486
cosine_penalty: 2.2220561731955968e-05
loss_teacher: 0.46552085876464844
loss_student: 0.660652756690979
loss_teacher_BCE: 0.6632994413375854
cosine_similarity: 0.008287424221634865
cosine_penalty: 4.717134682863389e-09
loss_teacher: 0.46430960297584534
loss_student: 0.6865336298942566
loss_teacher_BCE: 0.697907567024231
cosine_similarity: 0.06473929435014725
cosine_penalty: 1.7565958842169493e-05
loss_teacher: 0.48854056000709534
loss_student: 0.7161545753479004
loss_teacher_BCE: 0.7245235443115234
cosine_similarity: 0.0030110888183116913
cosine_penalty: 8.220425035121437e-11
loss_teacher: 0.5071664452552795
loss_student: 0.72348952293396
loss_teacher_BCE: 0.6251738667488098
cosine_similarity: 0.07785063236951828
cosine_penalty: 3.673233732115477e-05
loss_teacher: 0.4376327395439148
loss_student: 0.6328051090240479
loss_teacher_BCE: 0.6416651606559753
cosine_similarity: 0.07733555138111115
cosine_penalty: 3.576981907826848e-05
loss_teacher: 0.4491763412952423
loss_student: 0.6538254022598267
loss_teacher_BCE: 0.7180554270744324
cosine_similarity: 0.0811350867152214
cosine_penalty: 4.3334603105904534e-05
loss_teacher: 0.5026518106460571
loss_student: 0.7125326991081238
loss_teacher_BCE: 0.6835998296737671
cosine_similarity: 0.08824403584003448
cosine_penalty: 6.063752152840607e-05
loss_teacher: 0.47853806614875793
loss_student: 0.672612726688385
loss_teacher_BCE: 0.6631512641906738
cosine_similarity: 0.06733861565589905
cosine_penalty: 2.0561592464218847e-05
loss_teacher: 0.4642120599746704
loss_student: 0.665298342704773
loss_teacher_BCE: 0.7351779937744141
cosine_similarity: 0.03900362551212311
cosine_penalty: 2.3143013549997704e-06
loss_teacher: 0.5146253108978271
loss_student: 0.7414286732673645
loss_teacher_BCE: 0.6496877670288086
cosine_similarity: 0.04836166277527809
cosine_penalty: 5.4702213674318045e-06
loss_teacher: 0.4547830820083618
loss_student: 0.6726881265640259
loss_teacher_BCE: 0.6558383703231812
cosine_similarity: 0.07595106959342957
cosine_penalty: 3.327634112793021e-05
loss_teacher: 0.45909684896469116
loss_student: 0.6670494675636292
loss_teacher_BCE: 0.7058109641075134
cosine_similarity: 0.01978961005806923
cosine_penalty: 1.5337300851570035e-07
loss_teacher: 0.4940677285194397
loss_student: 0.706468939781189
loss_teacher_BCE: 0.6694671511650085
cosine_similarity: 0.04291301593184471
cosine_penalty: 3.3912215258169454e-06
loss_teacher: 0.46862801909446716
loss_student: 0.6843635439872742
loss_teacher_BCE: 0.6907415986061096
cosine_similarity: 0.004470951855182648
cosine_penalty: 3.9957653852340513e-10
loss_teacher: 0.4835191071033478
loss_student: 0.6789263486862183
loss_teacher_BCE: 0.6783965826034546
cosine_similarity: 0.009180163033306599
cosine_penalty: 7.102341825770964e-09
loss_teacher: 0.47487759590148926
loss_student: 0.6501291394233704
loss_teacher_BCE: 0.7101567387580872
cosine_similarity: 0.019937653094530106
cosine_penalty: 1.5801420261141175e-07
loss_teacher: 0.4971097707748413
loss_student: 0.7152935862541199
loss_teacher_BCE: 0.6419980525970459
cosine_similarity: 0.028523286804556847
cosine_penalty: 6.619089845116832e-07
loss_teacher: 0.44939884543418884
loss_student: 0.657151460647583
loss_teacher_BCE: 0.6633376479148865
cosine_similarity: 0.07549756020307541
cosine_penalty: 3.248864959459752e-05
loss_teacher: 0.4643460810184479
loss_student: 0.6643697023391724
loss_teacher_BCE: 0.6842259168624878
cosine_similarity: 0.022283567115664482
cosine_penalty: 2.465692148234666e-07
loss_teacher: 0.4789581894874573
loss_student: 0.691810131072998
loss_teacher_BCE: 0.6549320816993713
cosine_similarity: 0.02318190224468708
cosine_penalty: 2.8879938440695696e-07
loss_teacher: 0.4584525525569916
loss_student: 0.652245044708252
loss_teacher_BCE: 0.6500614881515503
cosine_similarity: 0.025578847154974937
cosine_penalty: 4.280789482891123e-07
loss_teacher: 0.45504316687583923
loss_student: 0.6645738482475281
loss_teacher_BCE: 0.691246747970581
cosine_similarity: 0.022612180560827255
cosine_penalty: 2.614386289678805e-07
loss_teacher: 0.48387280106544495
loss_student: 0.6727483868598938
loss_teacher_BCE: 0.6563330888748169
cosine_similarity: 0.0013637393712997437
cosine_penalty: 3.4588005203006755e-12
loss_teacher: 0.4594331681728363
loss_student: 0.6767430305480957
loss_teacher_BCE: 0.6460824608802795
cosine_similarity: 0.04407363384962082
cosine_penalty: 3.7732488635811023e-06
loss_teacher: 0.4522588551044464
loss_student: 0.6162643432617188
loss_teacher_BCE: 0.6930067539215088
cosine_similarity: 0.05082947015762329
cosine_penalty: 6.675169970549177e-06
loss_teacher: 0.4851067066192627
loss_student: 0.7039008736610413
loss_teacher_BCE: 0.6161695718765259
cosine_similarity: 0.0898260846734047
cosine_penalty: 6.510433013318107e-05
loss_teacher: 0.43133822083473206
loss_student: 0.6096524596214294
loss_teacher_BCE: 0.6644917130470276
cosine_similarity: 0.07219778001308441
cosine_penalty: 2.717035931709688e-05
loss_teacher: 0.4651523530483246
loss_student: 0.6876672506332397
loss_teacher_BCE: 0.7157903909683228
cosine_similarity: 0.01987089216709137
cosine_penalty: 1.5590838131629425e-07
loss_teacher: 0.5010533332824707
loss_student: 0.6866052746772766
loss_teacher_BCE: 0.6942476034164429
cosine_similarity: 0.023022877052426338
cosine_penalty: 2.809560442074144e-07
loss_teacher: 0.48597341775894165
loss_student: 0.6720872521400452
loss_teacher_BCE: 0.6975646018981934
cosine_similarity: 0.020939452573657036
cosine_penalty: 1.9224776792725606e-07
loss_teacher: 0.4882952868938446
loss_student: 0.7231160402297974
loss_teacher_BCE: 0.692910373210907
cosine_similarity: 0.061687469482421875
cosine_penalty: 1.4480641766567715e-05
loss_teacher: 0.48504161834716797
loss_student: 0.68175208568573
loss_teacher_BCE: 0.6259195804595947
cosine_similarity: 0.0024138689041137695
cosine_penalty: 3.3951168265655696e-11
loss_teacher: 0.43814370036125183
loss_student: 0.6178215146064758
loss_teacher_BCE: 0.6697817444801331
cosine_similarity: 0.02102174051105976
cosine_penalty: 1.9528761185938492e-07
loss_teacher: 0.46884727478027344
loss_student: 0.6681278944015503
loss_teacher_BCE: 0.6716474890708923
cosine_similarity: 0.06619738042354584
cosine_penalty: 1.920274007716216e-05
loss_teacher: 0.47015899419784546
loss_student: 0.6918691396713257
loss_teacher_BCE: 0.6369303464889526
cosine_similarity: 0.03977690637111664
cosine_penalty: 2.503364157746546e-06
loss_teacher: 0.44585198163986206
loss_student: 0.6001026034355164
loss_teacher_BCE: 0.6832628846168518
cosine_similarity: 0.055761851370334625
cosine_penalty: 9.66826883086469e-06
loss_teacher: 0.47828689217567444
loss_student: 0.6874572038650513
loss_teacher_BCE: 0.647445797920227
cosine_similarity: 0.062064047902822495
cosine_penalty: 1.4837488379271235e-05
loss_teacher: 0.4532164931297302
loss_student: 0.6356878876686096
loss_teacher_BCE: 0.6702036261558533
cosine_similarity: 0.04381049796938896
cosine_penalty: 3.683941713461536e-06
loss_teacher: 0.4691436290740967
loss_student: 0.6478421688079834
loss_teacher_BCE: 0.6111396551132202
cosine_similarity: 0.040357526391744614
cosine_penalty: 2.652761168064899e-06
loss_teacher: 0.4277985692024231
loss_student: 0.6253884434700012
loss_teacher_BCE: 0.6926741003990173
cosine_similarity: 0.10362212359905243
cosine_penalty: 0.00011529486073413864
loss_teacher: 0.48490646481513977
loss_student: 0.688119649887085
loss_teacher_BCE: 0.7669748067855835
cosine_similarity: 0.06634844839572906
cosine_penalty: 1.9378630895516835e-05
loss_teacher: 0.5368881821632385
loss_student: 0.7921906113624573
loss_teacher_BCE: 0.6550148725509644
cosine_similarity: 0.06356989592313766
cosine_penalty: 1.6330744983861223e-05
loss_teacher: 0.4585152864456177
loss_student: 0.6547690629959106
loss_teacher_BCE: 0.6439334154129028
cosine_similarity: 0.0593828484416008
cosine_penalty: 1.2434951713657938e-05
loss_teacher: 0.45075711607933044
loss_student: 0.6539915800094604
loss_teacher_BCE: 0.6610586643218994
cosine_similarity: 0.07187779992818832
cosine_penalty: 2.6691875973483548e-05
loss_teacher: 0.46274906396865845
loss_student: 0.698658287525177
loss_teacher_BCE: 0.6899043321609497
cosine_similarity: 0.07431000471115112
cosine_penalty: 3.0492228688672185e-05
loss_teacher: 0.4829421639442444
loss_student: 0.6939491033554077
loss_teacher_BCE: 0.6653935313224792
cosine_similarity: 0.017431607469916344
cosine_penalty: 9.233146869291886e-08
loss_teacher: 0.4657754898071289
loss_student: 0.6668603420257568
loss_teacher_BCE: 0.6971319913864136
cosine_similarity: 0.030698155984282494
cosine_penalty: 8.880739983396779e-07
loss_teacher: 0.48799264430999756
loss_student: 0.6869718432426453
loss_teacher_BCE: 0.6293903589248657
cosine_similarity: 0.08392252027988434
cosine_penalty: 4.960369915352203e-05
loss_teacher: 0.440588116645813
loss_student: 0.6503311991691589
loss_teacher_BCE: 0.6717854142189026
cosine_similarity: 0.022767644375562668
cosine_penalty: 2.6870293368119746e-07
loss_teacher: 0.47024986147880554
loss_student: 0.6958910822868347
loss_teacher_BCE: 0.7344273328781128
cosine_similarity: 0.07422167807817459
cosine_penalty: 3.034751171071548e-05
loss_teacher: 0.5141082406044006
loss_student: 0.7443726062774658
loss_teacher_BCE: 0.6731008887290955
cosine_similarity: 0.04739180952310562
cosine_penalty: 5.04444233229151e-06
loss_teacher: 0.47117212414741516
loss_student: 0.6893336772918701
loss_teacher_BCE: 0.7392656803131104
cosine_similarity: 0.09828779846429825
cosine_penalty: 9.332509216619655e-05
loss_teacher: 0.5175139904022217
loss_student: 0.7181050181388855
loss_teacher_BCE: 0.6109366416931152
cosine_similarity: 0.054477758705616
cosine_penalty: 8.807992344372906e-06
loss_teacher: 0.4276582896709442
loss_student: 0.6116074323654175
loss_teacher_BCE: 0.7112835049629211
cosine_similarity: 0.07265342772006989
cosine_penalty: 2.7862779461429454e-05
loss_teacher: 0.49790680408477783
loss_student: 0.7211114168167114
loss_teacher_BCE: 0.6870601773262024
cosine_similarity: 0.09727923572063446
cosine_penalty: 8.95530974958092e-05
loss_teacher: 0.48096898198127747
loss_student: 0.6690705418586731
loss_teacher_BCE: 0.764631450176239
cosine_similarity: 0.007861301302909851
cosine_penalty: 3.8192471407683115e-09
loss_teacher: 0.5352420210838318
loss_student: 0.7390411496162415
loss_teacher_BCE: 0.7266761064529419
cosine_similarity: 0.06376273930072784
cosine_penalty: 1.652980972721707e-05
loss_teacher: 0.5086781978607178
loss_student: 0.7427093386650085
loss_teacher_BCE: 0.7090575098991394
cosine_similarity: 0.02646324411034584
cosine_penalty: 4.904246679870994e-07
loss_teacher: 0.49634039402008057
loss_student: 0.7168520092964172
loss_teacher_BCE: 0.7458792328834534
cosine_similarity: 0.046122126281261444
cosine_penalty: 4.5251949813973624e-06
loss_teacher: 0.5221168398857117
loss_student: 0.7493626475334167
loss_teacher_BCE: 0.6201677918434143
cosine_similarity: 0.045295871794223785
cosine_penalty: 4.209538474242436e-06
loss_teacher: 0.43411868810653687
loss_student: 0.6268429756164551
